seed_count,fold_count,run_count,mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_macro_precision,std_macro_precision,mean_macro_recall,std_macro_recall,mean_macro_f1,std_macro_f1
3,5,15,0.993918,0.002842,0.993741,0.002881,0.993854,0.002958,0.993741,0.002881,0.993789,0.002897
