fold_id,snapshot_path,snapshot_kimg,kid50k_full
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000072.pkl,72,0.3861095489345486
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000080.pkl,80,0.2639928761232267
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000088.pkl,88,0.292260820620121
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000096.pkl,96,0.29779504718267674
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000104.pkl,104,0.2228724366741434
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000112.pkl,112,0.19676953847923107
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000120.pkl,120,0.16639451486326876
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000128.pkl,128,0.12376726659477659
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000136.pkl,136,0.13332053857270668
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000144.pkl,144,0.1502849929802486
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000152.pkl,152,0.15886010049706234
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000160.pkl,160,0.17511308888181387
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000168.pkl,168,0.17045053059878204
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000176.pkl,176,0.1473159698188568
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000184.pkl,184,0.1575744802493839
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000192.pkl,192,0.14610846572530667
4,checkpoints/14_train_gan_make_images_dataset2/fold_4/00001-fold_4_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000200.pkl,200,0.15193709626960605
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000008.pkl,8,0.6989876022757401
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000016.pkl,16,0.36044316029426715
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000024.pkl,24,0.49408851829681333
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000032.pkl,32,0.4418565909342674
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000040.pkl,40,0.303088215635079
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000048.pkl,48,0.31264903079236406
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000056.pkl,56,0.280295505962434
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000064.pkl,64,0.32312285530803264
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000072.pkl,72,0.3990794212720828
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000080.pkl,80,0.35934774495102206
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000088.pkl,88,0.35015862692633876
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000096.pkl,96,0.284036060898274
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000104.pkl,104,0.24686249827478499
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000112.pkl,112,0.23920545363166829
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000120.pkl,120,0.22746909424849643
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000128.pkl,128,0.2465329256604851
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000136.pkl,136,0.19364077095092033
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000144.pkl,144,0.17474701898735318
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000152.pkl,152,0.15453909295231508
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000160.pkl,160,0.16385719805105184
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000168.pkl,168,0.15938059949178793
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000176.pkl,176,0.17690288252783953
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000184.pkl,184,0.21560304991909648
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000192.pkl,192,0.22539168615478625
5,checkpoints/14_train_gan_make_images_dataset2/fold_5/00001-fold_5_minority_256-mirror-auto1-kimg200-batch8-ada-target0.6-color/network-snapshot-000200.pkl,200,0.19934339932734774
