seed_count,fold_count,run_count,mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_macro_precision,std_macro_precision,mean_macro_recall,std_macro_recall,mean_macro_f1,std_macro_f1
3,5,15,0.969132,0.020546,0.968945,0.020341,0.969151,0.020371,0.968945,0.020341,0.968508,0.020842
