cnn_seed,run_seed,round_id,model_name,model_display_name,training_mode,epochs,train_loss_final,train_accuracy_final,elapsed_seconds,train_fold_id,test_fold_ids,raw_train_sample_count,raw_test_sample_count,real_train_patch_count,gan_train_patch_count,total_train_patch_count,test_patch_count,real_train_cocci_count,real_train_bacilli_count,gan_train_cocci_count,gan_train_bacilli_count,train_cocci_count,train_bacilli_count,test_cocci_count,test_bacilli_count,sample_count,tp,tn,fp,fn,accuracy,accuracy_cocci,accuracy_bacilli,precision_cocci,recall_cocci,f1_cocci,precision_bacilli,recall_bacilli,f1_bacilli,macro_precision,macro_recall,macro_f1,balanced_accuracy,checkpoint_path,prediction_path,training_history_path,run_tag
2026,2026,2,efficientnetv2s,EfficientNetV2-S,baseline,10,0.008586,0.997611,123.22,2,"1,3,4,5",86,341,837,0,837,3342,344,493,0,0,344,493,1443,1899,3342,1883,1438,5,16,0.993716,0.996535,0.991575,0.988996,0.996535,0.992751,0.997352,0.991575,0.994455,0.993174,0.994055,0.993603,0.994055,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2026_round_2_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2026_round_2_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2026_round_2_training_history.csv,17_efficientnetv2s_baseline_dataset2
2026,2026,3,efficientnetv2s,EfficientNetV2-S,baseline,10,0.001974,1.0,88.57,3,"1,2,4,5",85,342,806,0,806,3373,358,448,0,0,358,448,1429,1944,3373,1941,1420,9,3,0.996442,0.993702,0.998457,0.997892,0.993702,0.995792,0.995385,0.998457,0.996918,0.996638,0.996079,0.996355,0.996079,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2026_round_3_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2026_round_3_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2026_round_3_training_history.csv,17_efficientnetv2s_baseline_dataset2
2026,2026,4,efficientnetv2s,EfficientNetV2-S,baseline,10,0.010134,0.998782,91.01,4,"1,2,3,5",85,342,821,0,821,3358,351,470,0,0,351,470,1436,1922,3358,1889,1432,4,33,0.988982,0.997214,0.98283,0.977474,0.997214,0.987246,0.997887,0.98283,0.990301,0.987681,0.990022,0.988774,0.990022,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2026_round_4_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2026_round_4_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2026_round_4_training_history.csv,17_efficientnetv2s_baseline_dataset2
2026,2026,5,efficientnetv2s,EfficientNetV2-S,baseline,10,0.001936,1.0,93.55,5,"1,2,3,4",85,342,845,0,845,3334,354,491,0,0,354,491,1433,1901,3334,1899,1424,9,2,0.996701,0.993719,0.998948,0.998597,0.993719,0.996153,0.995283,0.998948,0.997112,0.99694,0.996334,0.996632,0.996334,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2026_round_5_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2026_round_5_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2026_round_5_training_history.csv,17_efficientnetv2s_baseline_dataset2
2027,2027,1,efficientnetv2s,EfficientNetV2-S,baseline,10,0.002595,1.0,95.7,1,"2,3,4,5",86,341,870,0,870,3309,380,490,0,0,380,490,1407,1902,3309,1885,1401,6,17,0.993049,0.995736,0.991062,0.988011,0.995736,0.991858,0.996827,0.991062,0.993936,0.992419,0.993399,0.992897,0.993399,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2027_round_1_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2027_round_1_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2027_round_1_training_history.csv,17_efficientnetv2s_baseline_dataset2
2027,2027,2,efficientnetv2s,EfficientNetV2-S,baseline,10,0.001597,1.0,92.65,2,"1,3,4,5",86,341,837,0,837,3342,344,493,0,0,344,493,1443,1899,3342,1885,1439,4,14,0.994614,0.997228,0.992628,0.990365,0.997228,0.993785,0.997882,0.992628,0.995248,0.994124,0.994928,0.994516,0.994928,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2027_round_2_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2027_round_2_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2027_round_2_training_history.csv,17_efficientnetv2s_baseline_dataset2
2027,2027,3,efficientnetv2s,EfficientNetV2-S,baseline,10,0.005662,0.998759,89.93,3,"1,2,4,5",85,342,806,0,806,3373,358,448,0,0,358,448,1429,1944,3373,1938,1424,5,6,0.996739,0.996501,0.996914,0.995804,0.996501,0.996153,0.997427,0.996914,0.99717,0.996615,0.996707,0.996661,0.996707,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2027_round_3_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2027_round_3_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2027_round_3_training_history.csv,17_efficientnetv2s_baseline_dataset2
2027,2027,4,efficientnetv2s,EfficientNetV2-S,baseline,10,0.002925,1.0,91.18,4,"1,2,3,5",85,342,821,0,821,3358,351,470,0,0,351,470,1436,1922,3358,1885,1433,3,37,0.988088,0.997911,0.980749,0.97483,0.997911,0.986235,0.998411,0.980749,0.989501,0.98662,0.98933,0.987868,0.98933,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2027_round_4_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2027_round_4_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2027_round_4_training_history.csv,17_efficientnetv2s_baseline_dataset2
2027,2027,5,efficientnetv2s,EfficientNetV2-S,baseline,10,0.006549,1.0,93.27,5,"1,2,3,4",85,342,845,0,845,3334,354,491,0,0,354,491,1433,1901,3334,1897,1428,5,4,0.997301,0.996511,0.997896,0.997207,0.996511,0.996859,0.997371,0.997896,0.997633,0.997289,0.997203,0.997246,0.997203,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2027_round_5_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2027_round_5_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2027_round_5_training_history.csv,17_efficientnetv2s_baseline_dataset2
2028,2028,1,efficientnetv2s,EfficientNetV2-S,baseline,10,0.001829,1.0,95.31,1,"2,3,4,5",86,341,870,0,870,3309,380,490,0,0,380,490,1407,1902,3309,1892,1400,7,10,0.994862,0.995025,0.994742,0.992908,0.995025,0.993965,0.996314,0.994742,0.995527,0.994611,0.994884,0.994746,0.994884,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2028_round_1_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2028_round_1_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2028_round_1_training_history.csv,17_efficientnetv2s_baseline_dataset2
2028,2028,2,efficientnetv2s,EfficientNetV2-S,baseline,10,0.001648,1.0,95.28,2,"1,3,4,5",86,341,837,0,837,3342,344,493,0,0,344,493,1443,1899,3342,1882,1435,8,17,0.992519,0.994456,0.991048,0.988292,0.994456,0.991364,0.995767,0.991048,0.993402,0.99203,0.992752,0.992383,0.992752,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2028_round_2_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2028_round_2_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2028_round_2_training_history.csv,17_efficientnetv2s_baseline_dataset2
2028,2028,3,efficientnetv2s,EfficientNetV2-S,baseline,10,0.006318,0.998759,89.82,3,"1,2,4,5",85,342,806,0,806,3373,358,448,0,0,358,448,1429,1944,3373,1939,1421,8,5,0.996146,0.994402,0.997428,0.996494,0.994402,0.995447,0.995891,0.997428,0.996659,0.996192,0.995915,0.996053,0.995915,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2028_round_3_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2028_round_3_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2028_round_3_training_history.csv,17_efficientnetv2s_baseline_dataset2
2028,2028,4,efficientnetv2s,EfficientNetV2-S,baseline,10,0.00395,0.998782,91.18,4,"1,2,3,5",85,342,821,0,821,3358,351,470,0,0,351,470,1436,1922,3358,1907,1426,10,15,0.992555,0.993036,0.992196,0.989591,0.993036,0.99131,0.994784,0.992196,0.993488,0.992187,0.992616,0.992399,0.992616,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2028_round_4_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2028_round_4_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2028_round_4_training_history.csv,17_efficientnetv2s_baseline_dataset2
2028,2028,5,efficientnetv2s,EfficientNetV2-S,baseline,10,0.013115,0.99645,92.7,5,"1,2,3,4",85,342,845,0,845,3334,354,491,0,0,354,491,1433,1901,3334,1900,1424,9,1,0.997001,0.993719,0.999474,0.999298,0.993719,0.996501,0.995285,0.999474,0.997375,0.997292,0.996597,0.996938,0.996597,checkpoints/17_efficientnetv2s_baseline_dataset2/seed_2028_round_5_final.pth,results/17_efficientnetv2s_baseline_dataset2/seed_2028_round_5_predictions.csv,results/17_efficientnetv2s_baseline_dataset2/seed_2028_round_5_training_history.csv,17_efficientnetv2s_baseline_dataset2
2026,2026,1,efficientnetv2s,EfficientNetV2-S,gan,10,0.002367,1.0,154.8,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1892,1403,4,10,0.995769,0.997157,0.994742,0.992923,0.997157,0.995035,0.99789,0.994742,0.996314,0.995407,0.99595,0.995675,0.99595,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2026_round_1_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2026_round_1_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2026_round_1_training_history.csv,18_efficientnetv2s_gan_dataset2
2026,2026,2,efficientnetv2s,EfficientNetV2-S,gan,10,0.002016,1.0,136.38,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1891,1436,7,8,0.995512,0.995149,0.995787,0.99446,0.995149,0.994804,0.996312,0.995787,0.99605,0.995386,0.995468,0.995427,0.995468,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2026_round_2_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2026_round_2_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2026_round_2_training_history.csv,18_efficientnetv2s_gan_dataset2
2026,2026,3,efficientnetv2s,EfficientNetV2-S,gan,10,0.009299,0.996652,95.23,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1927,1424,5,17,0.993478,0.996501,0.991255,0.988203,0.996501,0.992334,0.997412,0.991255,0.994324,0.992807,0.993878,0.993329,0.993878,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2026_round_3_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2026_round_3_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2026_round_3_training_history.csv,18_efficientnetv2s_gan_dataset2
2026,2026,4,efficientnetv2s,EfficientNetV2-S,gan,10,0.003768,1.0,117.23,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1904,1433,3,18,0.993746,0.997911,0.990635,0.987595,0.997911,0.992726,0.998427,0.990635,0.994516,0.993011,0.994273,0.993621,0.994273,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2026_round_4_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2026_round_4_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2026_round_4_training_history.csv,18_efficientnetv2s_gan_dataset2
2026,2026,5,efficientnetv2s,EfficientNetV2-S,gan,10,0.002293,1.0,119.97,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1898,1427,6,3,0.997301,0.995813,0.998422,0.997902,0.995813,0.996856,0.996849,0.998422,0.997635,0.997375,0.997117,0.997246,0.997117,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2026_round_5_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2026_round_5_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2026_round_5_training_history.csv,18_efficientnetv2s_gan_dataset2
2027,2027,1,efficientnetv2s,EfficientNetV2-S,gan,10,0.014026,0.997959,103.61,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1894,1403,4,8,0.996374,0.997157,0.995794,0.99433,0.997157,0.995742,0.997893,0.995794,0.996842,0.996111,0.996475,0.996292,0.996475,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2027_round_1_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2027_round_1_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2027_round_1_training_history.csv,18_efficientnetv2s_gan_dataset2
2027,2027,2,efficientnetv2s,EfficientNetV2-S,gan,10,0.003911,0.998986,103.86,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1888,1436,7,11,0.994614,0.995149,0.994207,0.992398,0.995149,0.993772,0.996306,0.994207,0.995256,0.994352,0.994678,0.994514,0.994678,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2027_round_2_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2027_round_2_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2027_round_2_training_history.csv,18_efficientnetv2s_gan_dataset2
2027,2027,3,efficientnetv2s,EfficientNetV2-S,gan,10,0.002963,1.0,96.17,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1936,1421,8,8,0.995256,0.994402,0.995885,0.994402,0.994402,0.994402,0.995885,0.995885,0.995885,0.995143,0.995143,0.995143,0.995143,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2027_round_3_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2027_round_3_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2027_round_3_training_history.csv,18_efficientnetv2s_gan_dataset2
2027,2027,4,efficientnetv2s,EfficientNetV2-S,gan,10,0.00205,1.0,100.0,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1903,1433,3,19,0.993448,0.997911,0.990114,0.986915,0.997911,0.992382,0.998426,0.990114,0.994253,0.99267,0.994013,0.993318,0.994013,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2027_round_4_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2027_round_4_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2027_round_4_training_history.csv,18_efficientnetv2s_gan_dataset2
2027,2027,5,efficientnetv2s,EfficientNetV2-S,gan,10,0.01006,0.996945,103.57,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1896,1425,8,5,0.996101,0.994417,0.99737,0.996503,0.994417,0.995459,0.995798,0.99737,0.996583,0.996151,0.995894,0.996021,0.995894,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2027_round_5_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2027_round_5_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2027_round_5_training_history.csv,18_efficientnetv2s_gan_dataset2
2028,2028,1,efficientnetv2s,EfficientNetV2-S,gan,10,0.006026,0.99898,104.79,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1893,1402,5,9,0.995769,0.996446,0.995268,0.993622,0.996446,0.995032,0.997366,0.995268,0.996316,0.995494,0.995857,0.995674,0.995857,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2028_round_1_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2028_round_1_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2028_round_1_training_history.csv,18_efficientnetv2s_gan_dataset2
2028,2028,2,efficientnetv2s,EfficientNetV2-S,gan,10,0.002834,1.0,104.12,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1896,1427,16,3,0.994315,0.988912,0.99842,0.997902,0.988912,0.993387,0.991632,0.99842,0.995014,0.994767,0.993666,0.994201,0.993666,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2028_round_2_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2028_round_2_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2028_round_2_training_history.csv,18_efficientnetv2s_gan_dataset2
2028,2028,3,efficientnetv2s,EfficientNetV2-S,gan,10,0.001218,1.0,96.06,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1941,1418,11,3,0.995849,0.992302,0.998457,0.997889,0.992302,0.995088,0.994365,0.998457,0.996407,0.996127,0.99538,0.995747,0.99538,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2028_round_3_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2028_round_3_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2028_round_3_training_history.csv,18_efficientnetv2s_gan_dataset2
2028,2028,4,efficientnetv2s,EfficientNetV2-S,gan,10,0.010047,0.996809,99.74,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1890,1434,2,32,0.989875,0.998607,0.983351,0.978172,0.998607,0.988284,0.998943,0.983351,0.991085,0.988557,0.990979,0.989685,0.990979,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2028_round_4_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2028_round_4_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2028_round_4_training_history.csv,18_efficientnetv2s_gan_dataset2
2028,2028,5,efficientnetv2s,EfficientNetV2-S,gan,10,0.012101,0.996945,103.83,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1900,1424,9,1,0.997001,0.993719,0.999474,0.999298,0.993719,0.996501,0.995285,0.999474,0.997375,0.997292,0.996597,0.996938,0.996597,checkpoints/18_efficientnetv2s_gan_dataset2/seed_2028_round_5_final.pth,results/18_efficientnetv2s_gan_dataset2/seed_2028_round_5_predictions.csv,results/18_efficientnetv2s_gan_dataset2/seed_2028_round_5_training_history.csv,18_efficientnetv2s_gan_dataset2
2026,2026,1,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.002257,1.0,155.64,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1885,1403,4,17,0.993654,0.997157,0.991062,0.988028,0.997157,0.992572,0.997882,0.991062,0.994461,0.992955,0.99411,0.993516,0.99411,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_1_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_1_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_1_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2026,2026,2,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.003026,1.0,147.85,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1884,1436,7,15,0.993417,0.995149,0.992101,0.989662,0.995149,0.992398,0.996298,0.992101,0.994195,0.99298,0.993625,0.993297,0.993625,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_2_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_2_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_2_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2026,2026,3,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.002419,1.0,97.29,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1936,1423,6,8,0.995849,0.995801,0.995885,0.99441,0.995801,0.995105,0.99691,0.995885,0.996397,0.99566,0.995843,0.995751,0.995843,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_3_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_3_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_3_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2026,2026,4,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.010005,0.996809,119.2,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1902,1435,1,20,0.993746,0.999304,0.989594,0.986254,0.999304,0.992736,0.999475,0.989594,0.99451,0.992864,0.994449,0.993623,0.994449,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_4_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_4_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_4_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2026,2026,5,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.00335,1.0,125.0,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1896,1428,5,5,0.997001,0.996511,0.99737,0.996511,0.996511,0.996511,0.99737,0.99737,0.99737,0.99694,0.99694,0.99694,0.99694,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_5_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_5_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2026_round_5_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2027,2027,1,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.007358,0.997959,105.59,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1894,1402,5,8,0.996071,0.996446,0.995794,0.994326,0.996446,0.995385,0.997367,0.995794,0.99658,0.995847,0.99612,0.995983,0.99612,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_1_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_1_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_1_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2027,2027,2,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.004238,0.998986,105.92,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1894,1437,6,5,0.996709,0.995842,0.997367,0.996533,0.995842,0.996187,0.996842,0.997367,0.997105,0.996687,0.996605,0.996646,0.996605,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_2_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_2_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_2_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2027,2027,3,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.002127,1.0,98.12,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1935,1424,5,9,0.995849,0.996501,0.99537,0.993719,0.996501,0.995108,0.997423,0.99537,0.996395,0.995571,0.995936,0.995752,0.995936,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_3_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_3_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_3_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2027,2027,4,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.002064,1.0,102.43,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1895,1436,0,27,0.991959,1.0,0.985952,0.981545,1.0,0.990686,1.0,0.985952,0.992926,0.990772,0.992976,0.991806,0.992976,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_4_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_4_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_4_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2027,2027,5,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.007258,0.996945,106.11,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1900,1424,9,1,0.997001,0.993719,0.999474,0.999298,0.993719,0.996501,0.995285,0.999474,0.997375,0.997292,0.996597,0.996938,0.996597,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_5_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_5_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2027_round_5_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2028,2028,1,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.012141,0.996939,105.61,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1888,1401,6,14,0.993956,0.995736,0.992639,0.990106,0.995736,0.992913,0.996832,0.992639,0.994731,0.993469,0.994187,0.993822,0.994187,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_1_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_1_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_1_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2028,2028,2,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.007266,0.997972,108.36,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1886,1428,15,13,0.991622,0.989605,0.993154,0.990978,0.989605,0.990291,0.992109,0.993154,0.992632,0.991544,0.99138,0.991461,0.99138,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_2_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_2_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_2_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2028,2028,3,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.003722,0.998884,98.68,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1940,1417,12,4,0.995256,0.991603,0.997942,0.997185,0.991603,0.994386,0.993852,0.997942,0.995893,0.995519,0.994772,0.99514,0.994772,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_3_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_3_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_3_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2028,2028,4,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.006951,0.998936,101.84,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1913,1432,4,9,0.996129,0.997214,0.995317,0.993754,0.997214,0.995481,0.997913,0.995317,0.996614,0.995834,0.996266,0.996048,0.996266,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_4_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_4_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_4_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
2028,2028,5,efficientnetv2s,EfficientNetV2-S,stylegan3,10,0.010581,0.995927,106.14,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1891,1419,14,10,0.992801,0.99023,0.99474,0.993002,0.99023,0.991614,0.992651,0.99474,0.993694,0.992827,0.992485,0.992654,0.992485,checkpoints/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_5_final.pth,results/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_5_predictions.csv,results/30_efficientnetv2s_stylegan3_dataset2/seed_2028_round_5_training_history.csv,30_efficientnetv2s_stylegan3_dataset2
