seed_count,fold_count,run_count,mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_macro_precision,std_macro_precision,mean_macro_recall,std_macro_recall,mean_macro_f1,std_macro_f1
3,5,15,0.977778,0.014736,0.975342,0.018016,0.979424,0.011692,0.975342,0.018016,0.976914,0.015611
