seed_count,fold_count,run_count,mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_macro_precision,std_macro_precision,mean_macro_recall,std_macro_recall,mean_macro_f1,std_macro_f1
3,5,15,0.991274,0.003467,0.991482,0.002911,0.990785,0.004098,0.991482,0.002911,0.9911,0.003519
